t,spot_price,act_dol,act_ETH,net_worth,profit,threshold,target_price,price_gap,fees,spent,gains,profit
57,405.66,989817.356875,25,999958.856875,-41.14312499994412,1.41981,405.66,0.0,25.393125,10157.25,0,-10182.643125
58,405.66,989817.356875,25,999958.856875,-41.14312499994412,1.41981,405.66,0.0,25.393125,10157.25,0,-10182.643125
59,405.66,989817.356875,25,999958.856875,-41.14312499994412,1.41981,405.66,0.0,25.393125,10157.25,0,-10182.643125
60,405.55,989817.356875,25,999956.106875,-43.89312499994412,1.4194250000000002,405.55,0.0,25.393125,10157.25,0,-10182.643125
61,405.56,989817.356875,25,999956.356875,-43.64312499994412,1.41946,405.56,0.0,25.393125,10157.25,0,-10182.643125
62,405.55,989817.356875,25,999956.106875,-43.89312499994412,1.4194250000000002,405.55,0.0,25.393125,10157.25,0,-10182.643125
63,405.57,989817.356875,25,999956.606875,-43.39312499994412,1.419495,405.57,0.0,25.393125,10157.25,0,-10182.643125
64,405.64,989817.356875,25,999958.356875,-41.64312499994412,1.41974,405.64,0.0,25.393125,10157.25,0,-10182.643125
65,405.65,989817.356875,25,999958.606875,-41.39312499994412,1.419775,405.65,0.0,25.393125,10157.25,0,-10182.643125
66,405.65,989817.356875,25,999958.606875,-41.39312499994412,1.419775,405.65,0.0,25.393125,10157.25,0,-10182.643125
67,405.65,989817.356875,25,999958.606875,-41.39312499994412,1.419775,405.65,0.0,25.393125,10157.25,0,-10182.643125
68,405.65,989817.356875,25,999958.606875,-41.39312499994412,1.419775,405.65,0.0,25.393125,10157.25,0,-10182.643125
69,405.65,989817.356875,25,999958.606875,-41.39312499994412,1.419775,405.65,0.0,25.393125,10157.25,0,-10182.643125
70,405.65,989817.356875,25,999958.606875,-41.39312499994412,1.419775,405.65,0.0,25.393125,10157.25,0,-10182.643125
71,405.65,989817.356875,25,999958.606875,-41.39312499994412,1.419775,405.65,0.0,25.393125,10157.25,0,-10182.643125
72,405.65,989817.356875,25,999958.606875,-41.39312499994412,1.419775,405.65,0.0,25.393125,10157.25,0,-10182.643125
73,405.66,989817.356875,25,999958.856875,-41.14312499994412,1.41981,405.66,0.0,25.393125,10157.25,0,-10182.643125
74,405.84,989817.356875,25,999963.356875,-36.64312499994412,1.42044,405.84,0.0,25.393125,10157.25,0,-10182.643125
75,405.84,989817.356875,25,999963.356875,-36.64312499994412,1.42044,405.84,0.0,25.393125,10157.25,0,-10182.643125
76,405.76,989817.356875,25,999961.356875,-38.64312499994412,1.42016,405.76,0.0,25.393125,10157.25,0,-10182.643125
77,405.70,989817.356875,25,999959.856875,-40.14312499994412,1.41995,405.7,0.0,25.393125,10157.25,0,-10182.643125
78,405.73,989817.356875,25,999960.606875,-39.39312499994412,1.420055,405.73,0.0,25.393125,10157.25,0,-10182.643125
79,405.73,989817.356875,25,999960.606875,-39.39312499994412,1.420055,405.73,0.0,25.393125,10157.25,0,-10182.643125
80,405.70,989817.356875,25,999959.856875,-40.14312499994412,1.41995,405.7,0.0,25.393125,10157.25,0,-10182.643125
81,405.73,989817.356875,25,999960.606875,-39.39312499994412,1.420055,405.73,0.0,25.393125,10157.25,0,-10182.643125
82,405.72,989817.356875,25,999960.356875,-39.64312499994412,1.42002,405.72,0.0,25.393125,10157.25,0,-10182.643125
83,405.72,989817.356875,25,999960.356875,-39.64312499994412,1.42002,405.72,0.0,25.393125,10157.25,0,-10182.643125
84,405.66,989817.356875,25,999958.856875,-41.14312499994412,1.41981,405.66,0.0,25.393125,10157.25,0,-10182.643125
85,405.72,989817.356875,25,999960.356875,-39.64312499994412,1.42002,405.72,0.0,25.393125,10157.25,0,-10182.643125
86,405.72,989817.356875,25,999960.356875,-39.64312499994412,1.42002,405.72,0.0,25.393125,10157.25,0,-10182.643125
87,405.91,989817.356875,25,999965.106875,-34.89312499994412,1.4206850000000002,405.91,0.0,25.393125,10157.25,0,-10182.643125
88,405.91,989817.356875,25,999965.106875,-34.89312499994412,1.4206850000000002,405.91,0.0,25.393125,10157.25,0,-10182.643125
89,405.91,989817.356875,25,999965.106875,-34.89312499994412,1.4206850000000002,405.91,0.0,25.393125,10157.25,0,-10182.643125
90,405.91,989817.356875,25,999965.106875,-34.89312499994412,1.4206850000000002,405.91,0.0,25.393125,10157.25,0,-10182.643125
91,405.90,989817.356875,25,999964.856875,-35.14312499994412,1.42065,405.9,0.0,25.393125,10157.25,0,-10182.643125
92,405.35,989817.356875,25,999951.106875,-48.89312499994412,1.418725,405.35,0.0,25.393125,10157.25,0,-10182.643125
93,405.35,989817.356875,25,999951.106875,-48.89312499994412,1.418725,405.35,0.0,25.393125,10157.25,0,-10182.643125
94,405.35,989817.356875,25,999951.106875,-48.89312499994412,1.418725,405.35,0.0,25.393125,10157.25,0,-10182.643125
95,405.35,989817.356875,25,999951.106875,-48.89312499994412,1.418725,405.35,0.0,25.393125,10157.25,0,-10182.643125
96,405.35,989817.356875,25,999951.106875,-48.89312499994412,1.418725,405.35,0.0,25.393125,10157.25,0,-10182.643125
97,405.35,989817.356875,25,999951.106875,-48.89312499994412,1.418725,405.35,0.0,25.393125,10157.25,0,-10182.643125
98,405.35,989817.356875,25,999951.106875,-48.89312499994412,1.418725,405.35,0.0,25.393125,10157.25,0,-10182.643125
99,405.35,989817.356875,25,999951.106875,-48.89312499994412,1.418725,405.35,0.0,25.393125,10157.25,0,-10182.643125
100,405.35,989817.356875,25,999951.106875,-48.89312499994412,1.418725,405.79259999999994,-0.4425999999999135,25.393125,10157.25,0,-10182.643125
101,405.35,989817.356875,25,999951.106875,-48.89312499994412,1.418725,405.7831999999999,-0.4331999999998857,25.393125,10157.25,0,-10182.643125
102,405.35,989817.356875,25,999951.106875,-48.89312499994412,1.418725,405.7737999999999,-0.42379999999985785,25.393125,10157.25,0,-10182.643125
103,405.30,989817.356875,25,999949.856875,-50.14312499994412,1.41855,405.7644,-0.4644000000000119,25.393125,10157.25,0,-10182.643125
104,405.35,989817.356875,25,999951.106875,-48.89312499994412,1.418725,405.75449999999995,-0.4044999999999277,25.393125,10157.25,0,-10182.643125
105,405.35,989817.356875,25,999951.106875,-48.89312499994412,1.418725,405.74510000000004,-0.39510000000001355,25.393125,10157.25,0,-10182.643125
106,405.35,989817.356875,25,999951.106875,-48.89312499994412,1.418725,405.7357,-0.3856999999999857,25.393125,10157.25,0,-10182.643125
107,405.35,989817.356875,25,999951.106875,-48.89312499994412,1.418725,405.7263,-0.3762999999999579,25.393125,10157.25,0,-10182.643125
108,405.35,989817.356875,25,999951.106875,-48.89312499994412,1.418725,405.71689999999995,-0.36689999999993006,25.393125,10157.25,0,-10182.643125
109,405.29,989817.356875,25,999949.606875,-50.39312499994412,1.4185150000000002,405.71039999999994,-0.4203999999999155,25.393125,10157.25,0,-10182.643125
110,405.29,989817.356875,25,999949.606875,-50.39312499994412,1.4185150000000002,405.70529999999997,-0.41529999999994516,25.393125,10157.25,0,-10182.643125
111,405.29,989817.356875,25,999949.606875,-50.39312499994412,1.4185150000000002,405.7004,-0.41039999999998145,25.393125,10157.25,0,-10182.643125
112,405.21,989817.356875,25,999947.606875,-52.39312499994412,1.418235,405.69560000000007,-0.4856000000000904,25.393125,10157.25,0,-10182.643125
113,405.06,989817.356875,25,999943.856875,-56.14312499994412,1.41771,405.69100000000003,-0.6310000000000286,25.393125,10157.25,0,-10182.643125
114,405.06,989817.356875,25,999943.856875,-56.14312499994412,1.41771,405.68489999999997,-0.6248999999999683,25.393125,10157.25,0,-10182.643125
115,405.05,989817.356875,25,999943.606875,-56.39312499994412,1.417675,405.6785,-0.6284999999999741,25.393125,10157.25,0,-10182.643125
116,405.05,989817.356875,25,999943.606875,-56.39312499994412,1.417675,405.6736,-0.6236000000000104,25.393125,10157.25,0,-10182.643125
117,405.01,989817.356875,25,999942.606875,-57.39312499994412,1.417535,405.66720000000004,-0.6572000000000457,25.393125,10157.25,0,-10182.643125
118,405.01,989817.356875,25,999942.606875,-57.39312499994412,1.417535,405.66030000000006,-0.6503000000000725,25.393125,10157.25,0,-10182.643125
119,404.92,989817.356875,25,999940.356875,-59.64312499994412,1.4172200000000001,405.6534000000001,-0.7334000000000742,25.393125,10157.25,0,-10182.643125
120,404.96,989817.356875,25,999941.356875,-58.64312499994412,1.41736,405.6426000000001,-0.6826000000000931,25.393125,10157.25,0,-10182.643125
121,404.96,989817.356875,25,999941.356875,-58.64312499994412,1.41736,405.63220000000007,-0.672200000000089,25.393125,10157.25,0,-10182.643125
122,405.00,989817.356875,25,999942.356875,-57.64312499994412,1.4175,405.6218,-0.6218000000000075,25.393125,10157.25,0,-10182.643125
123,405.00,989817.356875,25,999942.356875,-57.64312499994412,1.4175,405.6117999999999,-0.6117999999999029,25.393125,10157.25,0,-10182.643125
124,405.00,989817.356875,25,999942.356875,-57.64312499994412,1.4175,405.6018,-0.6018000000000256,25.393125,10157.25,0,-10182.643125
125,405.00,989817.356875,25,999942.356875,-57.64312499994412,1.4175,405.5918,-0.5917999999999779,25.393125,10157.25,0,-10182.643125
126,405.00,989817.356875,25,999942.356875,-57.64312499994412,1.4175,405.5818,-0.581799999999987,25.393125,10157.25,0,-10182.643125
127,405.20,989817.356875,25,999947.356875,-52.64312499994412,1.4182,405.5718,-0.37180000000000746,25.393125,10157.25,0,-10182.643125
128,405.20,989817.356875,25,999947.356875,-52.64312499994412,1.4182,405.56379999999996,-0.36379999999996926,25.393125,10157.25,0,-10182.643125
129,405.20,989817.356875,25,999947.356875,-52.64312499994412,1.4182,405.5557999999999,-0.35579999999993106,25.393125,10157.25,0,-10182.643125
130,405.60,989817.356875,25,999957.356875,-42.64312499994412,1.4196000000000002,405.54779999999994,0.0522000000000844,25.393125,10157.25,0,-10182.643125
131,405.60,989817.356875,25,999957.356875,-42.64312499994412,1.4196000000000002,405.5437999999999,0.0562000000001035,25.393125,10157.25,0,-10182.643125
132,405.60,989817.356875,25,999957.356875,-42.64312499994412,1.4196000000000002,405.53979999999996,0.060200000000065756,25.393125,10157.25,0,-10182.643125
133,405.60,989817.356875,25,999957.356875,-42.64312499994412,1.4196000000000002,405.53579999999994,0.06420000000008486,25.393125,10157.25,0,-10182.643125
134,405.88,989817.356875,25,999964.356875,-35.64312499994412,1.42058,405.5331,0.3469000000000051,25.393125,10157.25,0,-10182.643125
135,405.88,989817.356875,25,999964.356875,-35.64312499994412,1.42058,405.5331999999999,0.34680000000008704,25.393125,10157.25,0,-10182.643125
136,405.88,989817.356875,25,999964.356875,-35.64312499994412,1.42058,405.5332999999999,0.34670000000011214,25.393125,10157.25,0,-10182.643125
137,405.88,989817.356875,25,999964.356875,-35.64312499994412,1.42058,405.5338999999999,0.3461000000000922,25.393125,10157.25,0,-10182.643125
138,405.88,989817.356875,25,999964.356875,-35.64312499994412,1.42058,405.5340999999999,0.3459000000000856,25.393125,10157.25,0,-10182.643125
139,405.88,989817.356875,25,999964.356875,-35.64312499994412,1.42058,405.53389999999985,0.34610000000014907,25.393125,10157.25,0,-10182.643125
140,405.16,989817.356875,25,999946.356875,-53.64312499994412,1.41806,405.5336999999999,-0.3736999999998716,25.393125,10157.25,0,-10182.643125
141,404.76,989817.356875,25,999936.356875,-63.64312499994412,1.41666,405.5263,-0.7663000000000011,25.393125,10157.25,0,-10182.643125
142,404.84,989817.356875,25,999938.356875,-61.64312499994412,1.4169399999999999,405.5152,-0.675200000000018,25.393125,10157.25,0,-10182.643125
143,404.78,989817.356875,25,999936.856875,-63.14312499994412,1.41673,405.50479999999993,-0.7247999999999593,25.393125,10157.25,0,-10182.643125
144,404.65,989817.356875,25,999933.606875,-66.39312499994412,1.416275,405.49370000000005,-0.8437000000000694,25.393125,10157.25,0,-10182.643125
145,404.57,989817.356875,25,999931.606875,-68.39312499994412,1.4159950000000001,405.4813,-0.9112999999999829,25.393125,10157.25,0,-10182.643125
146,404.45,989817.356875,25,999928.606875,-71.39312499994412,1.415575,405.4689,-1.0189000000000306,25.393125,10157.25,0,-10182.643125
147,404.45,989817.356875,25,999928.606875,-71.39312499994412,1.415575,405.4545,-1.0045000000000073,25.393125,10157.25,0,-10182.643125
148,404.03,989817.356875,25,999918.106875,-81.89312499994412,1.414105,405.4401,-1.4101,25.393125,10157.25,0,-10182.643125
149,403.98,987792.407125,30,999911.807125,-88.19287499994971,1.4139300000000001,405.4225999999999,-1.4425999999998567,30.442875,12177.15,0,-12207.592875
150,404.03,987792.407125,30,999913.307125,-86.69287499994971,1.414105,405.4052999999999,-1.3752999999999247,30.442875,12177.15,0,-12207.592875
151,404.35,987792.407125,30,999922.907125,-77.09287499997299,1.4152250000000002,405.38859999999994,-1.0385999999999171,30.442875,12177.15,0,-12207.592875
152,404.24,987792.407125,30,999919.607125,-80.39287500001956,1.41484,405.3751,-1.1350999999999658,30.442875,12177.15,0,-12207.592875
153,404.24,987792.407125,30,999919.607125,-80.39287500001956,1.41484,405.3608999999999,-1.1208999999998923,30.442875,12177.15,0,-12207.592875
154,404.24,987792.407125,30,999919.607125,-80.39287500001956,1.41484,405.3466999999999,-1.1066999999998757,30.442875,12177.15,0,-12207.592875
155,404.50,987792.407125,30,999927.407125,-72.59287499997299,1.41575,405.33249999999987,-0.8324999999998681,30.442875,12177.15,0,-12207.592875
156,404.95,987792.407125,30,999940.907125,-59.09287499997299,1.417325,405.3208999999999,-0.3708999999998923,30.442875,12177.15,0,-12207.592875
157,404.53,987792.407125,30,999928.307125,-71.69287499994971,1.4158549999999999,405.3137999999999,-0.7837999999999283,30.442875,12177.15,0,-12207.592875
158,404.53,987792.407125,30,999928.307125,-71.69287499994971,1.4158549999999999,405.30249999999995,-0.7724999999999795,30.442875,12177.15,0,-12207.592875
159,404.64,987792.407125,30,999931.607125,-68.39287500001956,1.41624,405.29119999999995,-0.6511999999999603,30.442875,12177.15,0,-12207.592875
160,404.60,987792.407125,30,999930.407125,-69.59287499997299,1.4161000000000001,405.2809999999999,-0.6809999999998695,30.442875,12177.15,0,-12207.592875
161,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,405.2715,-0.5815000000000055,30.442875,12177.15,0,-12207.592875
162,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,405.2627999999999,-0.5727999999999156,30.442875,12177.15,0,-12207.592875
163,404.67,987792.407125,30,999932.507125,-67.49287499999627,1.4163450000000002,405.2542000000001,-0.5842000000000667,30.442875,12177.15,0,-12207.592875
164,404.46,987792.407125,30,999926.2071250001,-73.79287499992643,1.41561,405.24519999999995,-0.7851999999999748,30.442875,12177.15,0,-12207.592875
165,404.78,987792.407125,30,999935.807125,-64.19287499994971,1.41673,405.2334,-0.45340000000004466,30.442875,12177.15,0,-12207.592875
166,404.46,987792.407125,30,999926.2071250001,-73.79287499992643,1.41561,405.2246999999999,-0.764699999999948,30.442875,12177.15,0,-12207.592875
167,404.46,987792.407125,30,999926.2071250001,-73.79287499992643,1.41561,405.2128,-0.7528000000000361,30.442875,12177.15,0,-12207.592875
168,404.46,987792.407125,30,999926.2071250001,-73.79287499992643,1.41561,405.2008999999999,-0.7408999999998969,30.442875,12177.15,0,-12207.592875
169,404.46,987792.407125,30,999926.2071250001,-73.79287499992643,1.41561,405.18899999999996,-0.728999999999985,30.442875,12177.15,0,-12207.592875
170,404.47,987792.407125,30,999926.507125,-73.49287499999627,1.415645,405.17709999999994,-0.7070999999999117,30.442875,12177.15,0,-12207.592875
171,404.47,987792.407125,30,999926.507125,-73.49287499999627,1.415645,405.1652999999999,-0.695299999999861,30.442875,12177.15,0,-12207.592875
172,404.64,987792.407125,30,999931.607125,-68.39287500001956,1.41624,405.1535,-0.5135000000000218,30.442875,12177.15,0,-12207.592875
173,404.56,987792.407125,30,999929.2071250001,-70.79287499992643,1.41596,405.1434,-0.5833999999999833,30.442875,12177.15,0,-12207.592875
174,404.80,987792.407125,30,999936.407125,-63.59287499997299,1.4168,405.1323999999999,-0.3323999999998932,30.442875,12177.15,0,-12207.592875
175,404.80,987792.407125,30,999936.407125,-63.59287499997299,1.4168,405.12199999999996,-0.3219999999999459,30.442875,12177.15,0,-12207.592875
176,404.80,987792.407125,30,999936.407125,-63.59287499997299,1.4168,405.1116,-0.31159999999999854,30.442875,12177.15,0,-12207.592875
177,404.86,987792.407125,30,999938.2071250001,-61.792874999926426,1.41701,405.10200000000003,-0.24200000000001864,30.442875,12177.15,0,-12207.592875
178,404.86,987792.407125,30,999938.2071250001,-61.792874999926426,1.41701,405.09360000000015,-0.2336000000001377,30.442875,12177.15,0,-12207.592875
179,404.70,987792.407125,30,999933.407125,-66.59287499997299,1.41645,405.08490000000006,-0.38490000000007285,30.442875,12177.15,0,-12207.592875
180,404.66,987792.407125,30,999932.2071250001,-67.79287499992643,1.4163100000000002,405.0746,-0.41459999999995034,30.442875,12177.15,0,-12207.592875
181,404.66,987792.407125,30,999932.2071250001,-67.79287499992643,1.4163100000000002,405.06419999999997,-0.40419999999994616,30.442875,12177.15,0,-12207.592875
182,404.74,987792.407125,30,999934.607125,-65.39287500001956,1.41659,405.05350000000004,-0.3135000000000332,30.442875,12177.15,0,-12207.592875
183,404.66,987792.407125,30,999932.2071250001,-67.79287499992643,1.4163100000000002,405.0437,-0.38369999999997617,30.442875,12177.15,0,-12207.592875
184,404.66,987792.407125,30,999932.2071250001,-67.79287499992643,1.4163100000000002,405.03310000000005,-0.3731000000000222,30.442875,12177.15,0,-12207.592875
185,404.66,987792.407125,30,999932.2071250001,-67.79287499992643,1.4163100000000002,405.02310000000006,-0.3631000000000313,30.442875,12177.15,0,-12207.592875
186,404.38,987792.407125,30,999923.807125,-76.19287499994971,1.41533,405.01250000000005,-0.63250000000005,30.442875,12177.15,0,-12207.592875
187,404.61,987792.407125,30,999930.7071250001,-69.29287499992643,1.4161350000000001,404.99910000000006,-0.38910000000004175,30.442875,12177.15,0,-12207.592875
188,404.65,987792.407125,30,999931.907125,-68.09287499997299,1.416275,404.9861000000001,-0.3361000000001013,30.442875,12177.15,0,-12207.592875
189,404.73,987792.407125,30,999934.307125,-65.69287499994971,1.416555,404.97350000000006,-0.24350000000004002,30.442875,12177.15,0,-12207.592875
190,404.83,987792.407125,30,999937.307125,-62.69287499994971,1.416905,404.96170000000006,-0.1317000000000803,30.442875,12177.15,0,-12207.592875
191,404.70,987792.407125,30,999933.407125,-66.59287499997299,1.41645,404.95090000000005,-0.2509000000000583,30.442875,12177.15,0,-12207.592875
192,404.70,987792.407125,30,999933.407125,-66.59287499997299,1.41645,404.9389,-0.238900000000001,30.442875,12177.15,0,-12207.592875
193,404.65,987792.407125,30,999931.907125,-68.09287499997299,1.416275,404.9324,-0.28239999999999554,30.442875,12177.15,0,-12207.592875
194,404.65,987792.407125,30,999931.907125,-68.09287499997299,1.416275,404.9254,-0.2754000000000474,30.442875,12177.15,0,-12207.592875
195,404.66,987792.407125,30,999932.2071250001,-67.79287499992643,1.4163100000000002,404.91839999999996,-0.2583999999999378,30.442875,12177.15,0,-12207.592875
196,404.65,987792.407125,30,999931.907125,-68.09287499997299,1.416275,404.9115,-0.2615000000000123,30.442875,12177.15,0,-12207.592875
197,404.92,987792.407125,30,999940.007125,-59.992874999996275,1.4172200000000001,404.90450000000004,0.015499999999974534,30.442875,12177.15,0,-12207.592875
198,404.75,987792.407125,30,999934.907125,-65.09287499997299,1.416625,404.90020000000004,-0.15020000000004075,30.442875,12177.15,0,-12207.592875
199,404.75,987792.407125,30,999934.907125,-65.09287499997299,1.416625,404.89420000000007,-0.14420000000006894,30.442875,12177.15,0,-12207.592875
200,404.86,987792.407125,30,999938.2071250001,-61.792874999926426,1.41701,404.8882,-0.028199999999969805,30.442875,12177.15,0,-12207.592875
201,404.86,987792.407125,30,999938.2071250001,-61.792874999926426,1.41701,404.88329999999996,-0.02329999999994925,30.442875,12177.15,0,-12207.592875
202,404.38,987792.407125,30,999923.807125,-76.19287499994971,1.41533,404.87839999999994,-0.4983999999999469,30.442875,12177.15,0,-12207.592875
203,404.71,987792.407125,30,999933.7071250001,-66.29287499992643,1.416485,404.86869999999993,-0.15869999999995343,30.442875,12177.15,0,-12207.592875
204,404.71,987792.407125,30,999933.7071250001,-66.29287499992643,1.416485,404.8628,-0.15280000000001337,30.442875,12177.15,0,-12207.592875
205,404.86,987792.407125,30,999938.2071250001,-61.792874999926426,1.41701,404.8563999999999,0.0036000000001195076,30.442875,12177.15,0,-12207.592875
206,404.86,987792.407125,30,999938.2071250001,-61.792874999926426,1.41701,404.85149999999993,0.008500000000083219,30.442875,12177.15,0,-12207.592875
207,404.86,987792.407125,30,999938.2071250001,-61.792874999926426,1.41701,404.8466,0.013399999999990087,30.442875,12177.15,0,-12207.592875
208,404.86,987792.407125,30,999938.2071250001,-61.792874999926426,1.41701,404.84170000000006,0.018299999999953798,30.442875,12177.15,0,-12207.592875
209,404.86,987792.407125,30,999938.2071250001,-61.792874999926426,1.41701,404.8368000000001,0.02319999999991751,30.442875,12177.15,0,-12207.592875
210,404.76,987792.407125,30,999935.2071250001,-64.79287499992643,1.41666,404.8325000000001,-0.07250000000010459,30.442875,12177.15,0,-12207.592875
211,404.83,987792.407125,30,999937.307125,-62.69287499994971,1.416905,404.82720000000006,0.00279999999992242,30.442875,12177.15,0,-12207.592875
212,404.76,987792.407125,30,999935.2071250001,-64.79287499992643,1.41666,404.8226000000001,-0.06260000000008858,30.442875,12177.15,0,-12207.592875
213,404.72,987792.407125,30,999934.007125,-65.99287499999627,1.4165200000000002,404.8181000000001,-0.09810000000004493,30.442875,12177.15,0,-12207.592875
214,404.67,987792.407125,30,999932.507125,-67.49287499999627,1.4163450000000002,404.8147000000001,-0.14470000000005712,30.442875,12177.15,0,-12207.592875
215,404.67,987792.407125,30,999932.507125,-67.49287499999627,1.4163450000000002,404.81080000000003,-0.14080000000001291,30.442875,12177.15,0,-12207.592875
216,404.52,987792.407125,30,999928.007125,-71.99287499999627,1.4158199999999999,404.80699999999996,-0.2869999999999777,30.442875,12177.15,0,-12207.592875
217,404.66,987792.407125,30,999932.2071250001,-67.79287499992643,1.4163100000000002,404.8016999999999,-0.14169999999990068,30.442875,12177.15,0,-12207.592875
218,404.67,987792.407125,30,999932.507125,-67.49287499999627,1.4163450000000002,404.79819999999995,-0.1281999999999357,30.442875,12177.15,0,-12207.592875
219,404.37,987792.407125,30,999923.507125,-76.49287499999627,1.415295,404.7947999999999,-0.42479999999989104,30.442875,12177.15,0,-12207.592875
220,404.37,987792.407125,30,999923.507125,-76.49287499999627,1.415295,404.7892999999999,-0.4192999999999074,30.442875,12177.15,0,-12207.592875
221,404.43,987792.407125,30,999925.307125,-74.69287499994971,1.415505,404.78340000000003,-0.3534000000000219,30.442875,12177.15,0,-12207.592875
222,404.58,987792.407125,30,999929.807125,-70.19287499994971,1.41603,404.77810000000005,-0.19810000000006767,30.442875,12177.15,0,-12207.592875
223,404.58,987792.407125,30,999929.807125,-70.19287499994971,1.41603,404.7739000000001,-0.19390000000009877,30.442875,12177.15,0,-12207.592875
224,404.51,987792.407125,30,999927.7071250001,-72.29287499992643,1.415785,404.7697,-0.25970000000000937,30.442875,12177.15,0,-12207.592875
225,404.65,987792.407125,30,999931.907125,-68.09287499997299,1.416275,404.76480000000004,-0.1148000000000593,30.442875,12177.15,0,-12207.592875
226,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,404.76130000000006,-0.07130000000006476,30.442875,12177.15,0,-12207.592875
227,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,404.75820000000004,-0.06820000000004711,30.442875,12177.15,0,-12207.592875
228,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,404.75310000000013,-0.0631000000001336,30.442875,12177.15,0,-12207.592875
229,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,404.7480000000001,-0.05800000000010641,30.442875,12177.15,0,-12207.592875
230,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,404.7429000000001,-0.05290000000007922,30.442875,12177.15,0,-12207.592875
231,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,404.73380000000003,-0.043800000000032924,30.442875,12177.15,0,-12207.592875
232,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,404.7247000000001,-0.03470000000010032,30.442875,12177.15,0,-12207.592875
233,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,404.7156000000001,-0.025600000000110867,30.442875,12177.15,0,-12207.592875
234,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,404.70650000000006,-0.016500000000064574,30.442875,12177.15,0,-12207.592875
235,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,404.69460000000004,-0.004600000000039017,30.442875,12177.15,0,-12207.592875
236,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,404.68270000000007,0.007299999999929696,30.442875,12177.15,0,-12207.592875
237,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,404.6708000000001,0.01919999999989841,30.442875,12177.15,0,-12207.592875
238,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,404.6589,0.03109999999998081,30.442875,12177.15,0,-12207.592875
239,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,404.64700000000005,0.04299999999994952,30.442875,12177.15,0,-12207.592875
240,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,404.6351000000001,0.054899999999918236,30.442875,12177.15,0,-12207.592875
241,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,404.63040000000007,0.05959999999993215,30.442875,12177.15,0,-12207.592875
242,404.69,987792.407125,30,999933.107125,-66.89287500001956,1.416415,404.6297,0.06029999999998381,30.442875,12177.15,0,-12207.592875
243,404.74,987792.407125,30,999934.607125,-65.39287500001956,1.41659,404.62820000000005,0.11179999999995971,30.442875,12177.15,0,-12207.592875
244,405.00,987792.407125,30,999942.407125,-57.59287499997299,1.4175,404.6278,0.37220000000002074,30.442875,12177.15,0,-12207.592875
245,405.00,987792.407125,30,999942.407125,-57.59287499997299,1.4175,404.63129999999995,0.36870000000004666,30.442875,12177.15,0,-12207.592875
246,405.00,987792.407125,30,999942.407125,-57.59287499997299,1.4175,404.6355999999999,0.36440000000010286,30.442875,12177.15,0,-12207.592875
247,405.00,987792.407125,30,999942.407125,-57.59287499997299,1.4175,404.64109999999994,0.3589000000000624,30.442875,12177.15,0,-12207.592875
248,405.00,987792.407125,30,999942.407125,-57.59287499997299,1.4175,404.64659999999986,0.3534000000001356,30.442875,12177.15,0,-12207.592875
249,405.00,987792.407125,30,999942.407125,-57.59287499997299,1.4175,404.6562999999999,0.34370000000012624,30.442875,12177.15,0,-12207.592875
250,405.00,987792.407125,30,999942.407125,-57.59287499997299,1.4175,404.6664999999999,0.33350000000007185,30.442875,12177.15,0,-12207.592875
251,405.00,987792.407125,30,999942.407125,-57.59287499997299,1.4175,404.67619999999994,0.3238000000000625,30.442875,12177.15,0,-12207.592875
252,405.00,987792.407125,30,999942.407125,-57.59287499997299,1.4175,404.6826999999999,0.3173000000001025,30.442875,12177.15,0,-12207.592875
253,405.00,987792.407125,30,999942.407125,-57.59287499997299,1.4175,404.6903,0.30970000000002074,30.442875,12177.15,0,-12207.592875
254,405.00,987792.407125,30,999942.407125,-57.59287499997299,1.4175,404.6979,0.3020999999999958,30.442875,12177.15,0,-12207.592875
255,405.02,987792.407125,30,999943.007125,-56.992874999996275,1.41757,404.70550000000003,0.3144999999999527,30.442875,12177.15,0,-12207.592875
256,405.14,987792.407125,30,999946.607125,-53.39287500001956,1.41799,404.7107,0.429300000000012,30.442875,12177.15,0,-12207.592875
257,405.17,987792.407125,30,999947.507125,-52.492874999996275,1.418095,404.71259999999995,0.45740000000006376,30.442875,12177.15,0,-12207.592875
258,405.17,987792.407125,30,999947.507125,-52.492874999996275,1.418095,404.71899999999994,0.45100000000007867,30.442875,12177.15,0,-12207.592875
